name1,image1,name2,image2,ff_sgpn_gfp_gan_magface,ff_gpen_gfp_gan_magface,ff_gpen_sgpn_magface,ff_all_magface,ff_sgpn_gfp_gan_adaface,ff_gpen_gfp_gan_adaface,ff_gpen_sgpn_adaface,ff_all_adaface,ff_sgpn_gfp_gan_arcface,ff_gpen_gfp_gan_arcface,ff_gpen_sgpn_arcface,ff_all_arcface
Michael_Taylor,1,Johnny_Depp,2,0.2478252342672609,0.1791700328106428,0.2095679920168828,0.2124785108428402,0.157044703994583,0.0891365028513515,0.1416870794294815,0.1298923256856786,0.3587690852294988,0.2442019931048542,0.3048170950359539,0.3032456300590116
Ignacio_Antonio_Velasco,1,Julien_Boutter,1,0.0374122596078968,0.0388242084670299,0.0212973581683022,0.0321986485524802,0.0138273536188266,-0.0052991555571469,0.0206530568892133,0.0100426630517782,-0.0445562690190681,0.0451820433575693,-0.0127271281880519,-0.0052530096843275
Iain_Richmond,1,Carlos_Lordkipanitse,1,0.0686900747470911,0.0293232669394046,0.0880384344949389,0.0611581119218779,0.0239433194869893,0.0304735347953361,0.019594221169896,0.0246583526036799,0.0131061971357375,0.0323817265063877,-0.0354691651673586,0.002423692301187
Shawn_Marion,1,John_Moe,1,0.0539956173587195,-0.0049115792195008,0.1047457821568295,0.0524798088333202,0.0246203963063705,-0.0376298962930231,0.0516431279980772,0.0171327800779326,-0.0335387182756082,0.0694943602010478,-0.0063291368580193,0.001129250772142
Tony_Parker,2,Tim_Lobinger,1,0.0594134414496377,0.0857836196374451,0.0925575965301526,0.0772618607763137,0.0020365364898002,-0.0267223321520512,-0.0599757273942063,-0.0264901764334795,0.1372648957855551,0.1633264121505844,0.0236415412747825,0.1103305202275862
Manuela_Montebrun,1,Nursultan_Nazarbayev,2,0.0460870928173762,0.0551205251162789,0.0080795608710533,0.0367256139204497,0.0265182263481248,0.0082036403613081,0.0419817984990765,0.0255263758866415,0.0467828489333961,0.1021981106649596,0.1214702919567105,0.0904010139026264
Mehdi_Baala,1,Ricardo_Lagos,13,0.035080356602303,0.0261053969691869,0.032781794108332,0.0319320781790697,-0.000695332724647,0.0227573140756843,-0.008519488157421,0.0044724416937436,-0.1339341196904418,-0.0972060172043545,-0.1512665315702975,-0.1282454549440779
Bob_Stoops,2,Michelle_Kwan,7,0.0614183855385976,0.1027848278774865,0.0866091387323953,0.0821229566979175,0.044118966889676,0.0710609950215648,0.0744305376519023,0.0633521758456345,0.030751804802551,-0.0333838387481277,0.1047066196898921,0.0346892873060125
Russell_Coutts,1,Jim_Wong,1,0.2205127056049341,0.2266655898699647,0.1519487463790184,0.1986549868911313,0.1291616960152275,0.2012213718258236,0.0814231582727184,0.1358412622985841,0.2454197737655763,0.2755838131095603,0.1390277614609808,0.2209729917656703
Wilton_Gregory,1,Jeremy_Fogel,1,0.0219834901453767,0.0306981468904171,0.0606274444463063,0.0376553283918146,0.0030402759855079,-0.0204033917226981,0.0175151856740104,0.0011165521970345,-0.1504339112863743,-0.0702517013327414,-0.1104660206375984,-0.1128943914353262
Brandon_Fails,1,Juergen_Trittin,1,0.055352118353676,-0.0023245433696345,0.0873277925051328,0.0504111204321435,0.0763724553267555,0.0608256105628893,0.1000410697962551,0.0797192848315506,0.111038888072518,0.0075689057093781,0.1827570378959323,0.1042355214903962
Evander_Holyfield,1,Guillermo_Canas,4,0.0333187117489869,-0.0098880879707091,-0.0202259943424506,0.0002755594791678,-0.0016213486589292,-0.013417903363438,-0.01740153904804,-0.010746307825818,0.0221908483365937,-0.0492263161950037,-0.0364559594842292,-0.0204087305014501
David_Howard,1,Oleksandr_Moroz,1,0.0879844859322829,0.0711632691406559,0.110534257684118,0.0920698421283243,0.0226240072384693,0.0351890365572734,-0.0199359198909192,0.012908937969434,0.19985983435489,0.1904807941886098,0.1924020395879908,0.19426115646483
Melissa_Stark,1,Nicolas_Latorre,1,0.0398079041344114,0.0113931344793684,0.0154989110179912,0.0212588404339642,0.053641209457087,0.0514551427397464,0.034788284435837,0.0467353354978701,-0.020830010276301,-0.0702856584437339,-0.0362138288894083,-0.0424453433495758
Cindy_Taylor,1,Alexandra_Pelosi,1,0.0343254252189099,0.1545696920049332,0.0740621408533089,0.0795827056650934,-0.0275003329755009,-0.0011118019652443,-0.0516649928289734,-0.0275747029802794,0.1352834801502583,0.0934460802797988,0.0856895437327673,0.1048948234536453
Lesley_McCulloch,1,James_Roberts,1,0.0747987644044626,0.1653799318405277,0.0747026707338738,0.1046171205058646,0.0146529068992838,0.0720817847633278,-0.0012619832866474,0.0276210229316997,0.2722295951575956,0.2971091316080448,0.2526672467694678,0.2743470716168122
Brian_De_Palma,1,Kirsten_Clark,1,0.0216975786177423,0.0283491230465461,-0.0035479788654873,0.0149624945543086,0.0181875577671063,0.0323720604967967,-0.0087555113437578,0.0140190861024798,0.0816462637729604,0.0235434941601114,0.1089941164089979,0.0713533827492409
Georgina_Bardach,1,Stockard_Channing,1,-0.0064531092202555,0.0163115539102813,0.0177908566852817,0.0094268202596272,-0.059266093588554,0.0332823248667646,-0.020415798872456,-0.0153739849983041,0.1023141799897461,0.1426885644424085,0.1472944611202499,0.1306323308564404
Eddie_Fenech_Adami,1,Joseph_Ralston,1,-0.0090850949116664,0.0675029546289531,-0.0015546912201755,0.014835312743431,-0.0566291315956087,0.0002519856783753,-0.0356779670892518,-0.0331749699689087,0.0288126535210472,-0.0861406579563719,0.0790029165638784,0.0146510237276575
Edward_Arsenault,1,James_Traficant,3,0.1321832502370025,0.0727578158501821,0.0935070782674332,0.1013813254939607,0.0960776570354074,0.0535109316808302,0.0787736676211115,0.0762592958694702,0.3694940831372667,0.2684329369017626,0.3908651505634817,0.3457773481727504
Claudia_Coslovich,1,Ed_Rosenthal,2,0.0067934956006343,0.0022648690987513,-0.0542440679721184,-0.016702371490056,0.0251589119962441,-0.0132289486552773,-0.0210656105721593,-0.0028699570718195,0.1285963735912971,0.2109771679017569,0.2045443496278091,0.1802985254665362
Geraldo_Rivera,1,Ron_Howard,1,0.0528787496659829,0.0926376505870288,0.0661080696374699,0.0674766105494314,0.0688983381406097,0.095861225212311,0.0550791463511275,0.0726995539033723,0.1217015687494715,0.1835649281143191,0.1216677471299174,0.1419983294443514
Ruth_Pearce,1,Mark_McClellan,1,-0.011411241035336,0.0697136432861124,-0.0157905606493256,0.0132003953560184,-0.0421478272310696,-0.0202126284459722,-0.0417683803996134,-0.0345381111803461,-0.0207589399615209,-0.0270826503699377,-0.0172238531503015,-0.0216383368351879
Hamad_Bin_Jassim,1,Lance_Bass,4,0.0482553348554252,0.0021606997487008,0.0703000395991796,0.0423687104284019,0.0154623003762466,0.0228846714647341,0.0189427884572358,0.0191430894906757,0.1831225617424293,0.1579137206701708,0.2831320886056706,0.2062377823364648
Luke_Ridnour,1,Clint_Howard,1,0.0286950531076906,0.0964827493078503,0.0278425360951773,0.048172475928997,0.0258984462190067,0.0410511859844186,0.0290799467209074,0.0318543171565935,0.0915853261295777,0.1228841919033232,0.0608328702103056,0.0911345535385286
Lloyd_Novick,1,Charlie_Hunnam,1,-0.0701960487276255,-0.0743784203162077,-0.0624384871178585,-0.0686322566252754,-0.0377627947216815,-0.0021285045294275,-0.0188325413224201,-0.0186895582110429,-0.0723287296104466,-0.1496245769632743,-0.0168924489996441,-0.0802902127302528
Peter_Struck,2,Boris_Trajkovski,1,0.0465236924625885,0.0053681473423921,-0.0052155121797376,0.0162502240134309,0.0049072547365288,-0.0070500560875594,-0.041758389299188,-0.0147828824856325,0.0912018433514418,0.0766647064066001,0.0497185119923896,0.0721736258354032
Kamal_Kharrazi,6,Tony_Stewart,5,-0.098098784398138,-0.0716427672568582,-0.1091570127045128,-0.0926918855036401,-0.0409377176249039,-0.0262775041989955,-0.0481109726994902,-0.0381558049773041,0.0656099014767604,0.1426864144795153,0.0742050269439433,0.0960188303482386
Robert_Zoellick,5,Mark_Heller,2,0.027431946468684,0.0128197926145558,0.0049357771249138,0.0143975117200349,0.0074734521412585,0.0276601010035959,0.0193914837809353,0.0179999843213809,-0.01091839092827,0.0114665193890476,0.0642487397120989,0.0209232815535034
Rick_Pitino,1,Kenneth_Carlsen,1,0.0493805990494091,0.0238390030750043,0.0491405079259495,0.0430580640718834,0.0486649816049344,-0.0076285235608385,0.026802546426399,0.0248148994992381,0.0711286106765312,0.0190599277491033,0.1083217490313966,0.067864232931815
Paul_Wellstone,3,Paul_Gannon,1,0.111915305602623,0.0938708717141879,0.0350139396176698,0.0793645029757776,0.0210042541468692,0.0221057718994851,0.0211654608367251,0.0214104300264807,0.0084515823470767,0.0041349252900598,-0.0282456968658342,-0.0055113501902237
Thomas_Rupprath,2,Cliff_Ellis,1,0.108554518301337,0.0566595314063261,0.1168869566505192,0.0949098081538689,0.0239688260573087,-0.0304310819835049,-0.0117845775372078,-0.0064641497292503,0.0838554051104806,0.1050076516452908,0.0630757287262696,0.0833142963189772
Mitchell_Garabedian,1,Colin_Campbell,1,-0.0050402498601678,0.0212824481761177,0.0327181490523423,0.0161338416067755,-0.0041442780874653,-0.0223546650686461,0.0287149184631834,0.0003079249898622,0.1226135585582428,0.117594091574181,0.0833996299390307,0.1083953053859894
Tim_Blake_Nelson,1,Peter_Hartz,1,0.0531316240899495,0.0781076006551561,0.0409058016770056,0.0577409935760544,0.0353886379881301,0.0164936112886991,-0.003272975985084,0.0168242425699817,-0.0849129428029608,-0.0891194052516041,-0.1601284985813628,-0.112212661536371
Tim_Salmon,1,Fernando_Hierro,1,0.1343047630328438,0.198916513014748,0.1842574216044179,0.1721199266818437,0.0179496706857949,0.1456654704587653,0.0795668424056911,0.0827311144947187,0.106390148710094,0.1407183375218174,0.0885769686789826,0.1123408266419795
Guy_Ritchie,2,Mike_Fisher,1,-0.0141079554116414,-0.0331035287659431,-0.0560559151032487,-0.0351695504246523,0.0298012325130921,0.0025634593565743,-0.0112351544217889,0.0071388774322577,0.2340934542965279,0.1178510863653308,0.165776860098867,0.1715430808143325
Lena_Katina,1,Maura_Tierney,1,0.0466651902592722,0.1838206536426564,0.1096186242067394,0.1129092592741533,0.0263240762046222,0.0966110589966476,0.0609994706545219,0.061697130635037,0.0917185371651384,0.1696171524665764,0.1354724601699477,0.1320915923689314
Mike_Flanagan,1,Scott_Wolf,2,0.0321077785163986,0.0066448330040225,0.0216277919116338,0.0202776989499352,0.0193456252916911,0.0502028494321709,0.0276337105941228,0.0325004059395609,0.2563325453085532,0.2074329646741316,0.2327912482700812,0.2303609228070487
Lokendra_Bahadur_Chand,1,Branko_Crvenkovski,3,0.0268404173388212,0.1228377760278023,0.0546143632761433,0.0686420407645349,0.0423984664992995,0.0597112645830361,0.0728928623861679,0.058284912846767,0.0985490714439521,0.2814007944027885,0.000407213047766,0.1365524527546731
Gao_Qiang,1,Richard_Ward,1,-0.0344663617120453,0.0101994605377214,-0.0372062342169985,-0.020296824019524,-0.0060483349806654,0.0167423310410153,-0.0072097853586822,0.0008908891539731,0.0154708814291344,0.1062362276566963,0.0290419976301187,0.0512063395778982
Dan_Duquette,1,Colin_Campbell,1,-0.0055294440440074,0.0659812922836871,0.0082305560176173,0.0194582265216485,0.0370257183665827,0.0471441043182756,0.0250736327157541,0.0361904448301716,0.0231751982105249,-0.025468868656095,-0.0615811425897622,-0.0198971434375384
Bill_King,1,Peter_Camejo,1,0.1111476736965775,0.1636251286713609,0.053942663948685,0.1116682585996019,0.0566001840112653,0.1266480231119577,0.0543820511090293,0.0778469647814127,0.240123925299225,0.3411018005978981,0.1707363869694569,0.2490357105750697
Cristiano_da_Matta,1,Jerry_Regier,2,0.0327248863764388,0.1062714785681604,0.0447192076061636,0.0612051649011054,-0.0052097525056478,0.0336832064833831,-0.0420615069647285,-0.0044698223144145,0.0981211266474294,0.1898247269520054,0.1532116498208602,0.1466127271577066
Antonio_Cassano,1,Lesley_McCulloch,1,0.0195878797228881,0.0976114450074529,0.0529914337661465,0.057905495716479,0.0204807823729411,0.0393353913954363,0.0334970921714788,0.0311372465994642,0.0283154034879229,0.1623870604327731,0.0575514947029356,0.0839355211731772
Kaspar_Villiger,1,Brian_McIntyre,1,0.0149068140596701,-0.0173204230801723,0.057591346296746,0.0172466657062664,-0.0109184070887998,0.023482402307143,0.0284079212680248,0.0140297449716362,0.2301133792265156,0.1334771777438754,0.145815328751537,0.1701606527944245
John_Elway,1,Charley_Armey,1,0.1185322042747706,0.0287081824590578,0.0891910572196589,0.0825861473743292,0.0528386693519615,0.0359362051775966,0.0048702159359547,0.0301997049827819,0.0109324506274431,0.0833640630121007,0.0522118730460601,0.0495569722017217
Carl_Pope,1,Ivan_Shvedoff,1,-0.0030615722438814,0.0094163830773353,-0.0348296397704687,-0.0097173874958931,0.0011050022209371,0.0203455523639568,0.0151228149076544,0.0124328222661564,0.0875648416000505,0.1311765737678159,0.072726453077236,0.098173115328007
Angelo_Genova,1,Joan_Jett,1,0.0599779381422992,-0.0213508368940338,0.0451914483995142,0.0261196942019435,0.0720744382702467,0.0330102626320499,-0.0087406881898169,0.029591648475478,-0.0815627820399055,-0.0981062771797122,-0.0703536488139798,-0.0831479773020197
Leon_Lai,1,Bob_Eskridge,1,0.0156908722076546,0.048121545935178,0.0447413066867733,0.0358491833750599,0.0231664829614423,0.0413477222734972,0.0321497228363101,0.031822697624681,0.0595418515566805,0.0297273729413285,0.0021361373524281,0.0300391860551143
Jean-Claude_Braquet,1,Vadim_Strogalev,1,-0.0235010008532045,0.0031984610329701,0.0018182844243139,-0.0059349066177131,-0.0183706098878278,-0.0040812272777967,-0.0511346713670259,-0.0240088473703264,-0.1418694660556848,-0.1071320413922731,-0.1067310789606759,-0.1183506667576049
Cathryn_Crawford,1,Roberto_Cercelletta,1,-0.0069856435149564,0.0182086072429756,-0.0087309919796684,0.0004013557174503,0.0509283397492012,0.0535872878176708,0.0371659404830379,0.0470631771163404,-0.0369478587683522,-0.0302224511125101,-0.0118130660483812,-0.0264370984891599
Enrique_Oliu,1,Jake_Gyllenhaal,3,0.1211609181016262,0.106616435301097,0.1064201858864072,0.110910551519645,0.0578370306911239,0.0761121336130991,0.0477845709390105,0.0604155661792909,0.1882013679922234,0.2250470687048963,0.2418360624955474,0.2185659843868009
Brad_Smith,1,Van_Hilley,1,0.0462080395462442,0.1071394316033283,0.0529964120918308,0.0695840334754797,0.0053548899152288,0.0173642621178608,0.0170021268733409,0.0135367264033767,0.0316837695258993,0.134795727835331,0.1227417107994155,0.0989575770295662
Peter_Gilmour,1,Jerry_Angelo,1,0.1061663329436924,0.0786008998257188,0.0847862409628437,0.0891608196201867,0.0368978618112558,0.0564362475330198,0.0421964371879822,0.0449125111641563,0.0917067987993937,0.0944547691863045,0.0311732906751891,0.0719496739327955
Francois_Botha,1,Ranil_Wickremasinghe,2,0.0502048369114625,0.1039179132280267,0.0634883840677854,0.0700396329664897,-0.0029225312987353,-0.0088151013758138,-0.0372135811201198,-0.0163404658335659,0.1075318242278245,0.1249457775527145,0.1879023534336561,0.1346517405576041
Don_Carcieri,1,Igor_Ivanov,11,0.1287798547174316,0.1477512173448253,0.1469375178582151,0.1409732697296649,0.1042102907264251,0.108881433175534,0.103245861774217,0.1054853811466828,0.1013417211817337,0.1539953346744587,0.1444968650699703,0.1334000527641212
Des_Brown,1,Jose_Lopez_Beltran,1,0.019523736484256,0.0257138759127302,0.0556871397214935,0.033765564866926,-0.0429278966798755,-0.1073757677910947,-0.0635656688882733,-0.0718764277901806,0.0998240854618587,0.0577038270540228,0.0602850812431876,0.0714737768534715
Giannina_Facio,1,Nathalia_Gillot,1,0.0933486736660511,0.0512036299113382,0.1271087075467698,0.0916480717085421,0.034372442214695,0.0412358632434108,0.1048409886605322,0.0609212352526748,-0.0126915552327018,0.0408161927739331,0.0925994732702364,0.0402401888790317
Daniel_Scioli,1,Tom_Lantos,1,0.1405808584573167,0.106031705484795,0.1380245982512309,0.1298939974036462,0.0891811839119826,0.0742989650218627,0.0727487081576604,0.0787482840224206,0.2138012300936088,0.166720687029895,0.1755620717069074,0.186022993812412
Owen_Nolan,1,Paul_Walker,1,0.0852564124219475,0.0665406708332518,0.1124460025078666,0.0895343534390286,0.0611197290544094,2.1740092929098036e-05,0.0716364944498861,0.0456154673542282,0.1994196106265418,0.167125127449383,0.2346073042573448,0.2008473937510729
Kim_Su_Nam,1,Omar_Khan_Sharif,1,0.0651904024255004,-0.0313636399103747,0.0301664417934189,0.019151370362718,-0.0013792442185194,-0.0411278980661861,-0.0301378174319219,-0.0244309407354194,0.0166621035815558,0.0322477698341482,0.0940812230492275,0.0465138550232437
Wycliffe_Grousbeck,1,Sean_Astin,3,0.0237260860103677,0.0783777813495868,0.0411728580310974,0.0432485804578213,0.0025533627524937,-0.0070378272358622,-0.0195833477012071,-0.0083686665973756,0.2408631243958827,0.1906417105373784,0.1929003108876993,0.2083507919469084
Damon_van_Dam,2,Scott_Hamilton,1,0.0620730387918598,0.0268173739640435,0.036014979474613,0.0416188081329164,-0.0199043899044158,0.0039057281981902,-0.0348897461497777,-0.0174929145646157,0.054631729037675,0.1341512064569849,0.1075266614479616,0.0974682746905148
Alicia_Hollowell,1,Christian_Longo,3,-0.0450004596940553,0.0331447534749797,-0.0148360429666483,-0.0134994071065837,0.0360064699113439,0.0228622779027832,-0.0203701603356205,0.0112533599708379,0.1834055852618355,0.2628175428704884,0.1950574898412462,0.21292976337221
Rudolph_Giuliani,18,Richard_Fine,1,0.0183652560081353,0.0593530374885499,-0.0287213796578063,0.0143335977926015,0.076047618022694,0.0657246241349827,-0.0079902914819121,0.0467590584095126,0.0039235493779056,0.0466813783310175,0.0187245488521515,0.021221059353751
Jens_Lehmann,1,Kiki_Vandeweghe,2,0.0496045746839853,0.0445823572862652,-0.0058756364302624,0.0277496713174901,0.019304052902009,0.023905856087412,0.0369640860317916,0.026814264453921,0.2375811027973566,0.2203595267259136,0.1351452869364236,0.1982505654953199
Andy_Roddick,13,David_Hanson,1,0.0758704961069347,0.1082207232621176,0.1125365784872387,0.0991759451639118,0.0387571151738087,0.0528137959572911,0.0154793542671725,0.0352626632986751,0.2941938845976128,0.3591746172637874,0.2676117712979829,0.3072808381152084
Micky_Arison,1,Taylor_Twellman,1,0.036110197991696,0.0620982184017654,0.0047585138240432,0.0341376207965136,0.0329526851564784,0.0341327763157691,0.0140655824879161,0.0267119125557786,0.1806351703983852,0.2478642314652449,0.2253099700939255,0.2170296089058244
Pete_Beaudrault,1,Marco_Archer_Cardoso_Moreira,1,-0.0340654640706082,0.0668006504872804,-0.0103011802622873,0.0066498913863333,0.0069596317875328,-0.0163993157568963,-0.0446646298737201,-0.0174463503762348,0.1665559803603413,0.0429445248059787,0.088253667205403,0.0985658396940087
Christian_Gimenez,1,Glen_Clark,1,0.0086313436751168,0.0389824563196743,-0.0462952924860163,-0.0032147937120658,0.0310971630226438,0.0622560258617183,-0.0490453108808617,0.0149273522604058,0.1739594194552904,0.0771143350976929,0.1207603098999761,0.1247537537941762
Aidan_Quinn,1,Manuel_Llorente,1,0.0363387196190708,0.0469103026674288,0.0712881711699571,0.0523783548182612,0.0358373199871203,0.0189883305903441,0.0009798130527397,0.0187429581571259,0.0806186535149857,0.0737351371699278,0.119567803886413,0.0917949691026755
Svetoslav_Todorov,1,Terry_Semel,1,0.0672240980312285,0.0656581028321377,0.0260746614264204,0.0527234908455336,-0.050231228139801,-0.0302869944329374,-0.0763360918725882,-0.0519245457808059,0.0505636180258794,0.0588122600983276,0.0576309317581525,0.0556589392178177
Seth_Gorney,1,Chris_Columbus,1,0.0982239449773472,0.0296912977525098,0.0492320264436814,0.0591330479446757,0.0848180767110325,0.0377956233589945,0.0407741856512959,0.0548782050022335,0.175066110237597,0.2221835705501003,0.1492627277656619,0.1798000824241033
Gerard_de_Cortanze,1,Bill_Clinton,24,0.0225711304913609,0.0674328654039698,0.0512899006402865,0.0478793948128309,-0.0920220836216248,-0.0554293488435706,-0.0153375675688577,-0.0524953947514858,0.0460899228133243,0.202804422799295,0.0814647957613916,0.1101886645376208
Gabriel_Jorge_Ferreia,1,Larry_Lucchino,2,-0.0328941510386982,-0.0533442676302454,-0.0643757490950175,-0.0499510435744455,-0.0359347426294094,-0.0705526473193101,-0.0793333042371731,-0.0615456104743001,0.1442735925154017,0.1928833685039644,0.0837326365466953,0.1414425359342023
Claude_Jorda,1,Ward_Cuff,1,0.0502739308552571,0.047113156308051,-0.004017348450179,0.0318184566995412,0.041642591994167,0.0848278629358907,0.0389699443460482,0.0545203879174299,0.1196408981412114,0.1221659293826405,0.0339281831743677,0.0914352446534525
Eric_Wedge,1,Patrick_Bourrat,1,0.1596015484420716,0.1627684258811493,0.0713336273417062,0.131743797788762,0.1137301295198174,0.1479735593538778,0.0889133693989148,0.1161567062161375,0.2934966868527062,0.3621146690660682,0.2482341833443326,0.2995167258792175
Gilberto_Rodriguez_Orejuela,2,Shaun_Pollock,1,0.0098414702573166,0.0044514900217204,-0.0279635873327288,-0.0054759237822917,-0.0472454583957058,-0.0751156934403366,-0.0530288315435203,-0.0583135782963724,0.2160532622190918,0.3030201394638215,0.1805621718406952,0.2319934543683469
Perri_Shaw,1,Evgeni_Plushenko,1,0.0085937920188535,0.0886268747625625,-0.0129704203922012,0.0295847519377231,0.0306269362661942,0.0674960583076178,0.0319108303091195,0.0435335050011122,-0.0068562475844665,0.0439555719646235,-0.0209091931906788,0.0060725777649449
Franco_Dragone,2,Art_Lopez,1,0.0398327600870577,0.1076341317885751,0.0318525219679319,0.0565387154133324,0.0460465642350358,0.0896303822555989,-0.0051192723642809,0.0415190438762561,0.1035953015696386,0.0639893458883522,0.0499155851316056,0.0740525915567334
Geraldo_Rivera,1,Jose_Genoino,1,-0.0566327551792491,-0.0480967171038154,-0.0922409966183074,-0.0648539524640529,-0.0775592321422243,-0.0694026679986199,-0.0763739307965973,-0.0742649134770231,-0.0081542333156373,0.0143331169598447,-0.0413920845277092,-0.010794606551238
Bak_Chang-Ryun,1,Ibrahim_Rugova,1,-0.0269842940411416,-0.0064049491488415,0.0010258113738742,-0.0110083759214907,-0.0202618568668555,0.0200279557233986,0.0036159082115651,0.0015651078497492,0.027077582468782,0.0725754201392358,0.1308866959361146,0.0753353192774037
Maria_Simon,1,Emmanuelle_Beart,1,0.0987002752997873,0.076116613326706,0.0544168377126511,0.0757235419362754,0.1141480655363728,0.0888580426032223,0.0933581763525141,0.0989015535603072,0.2901235255267598,0.2900096948109557,0.366212698600492,0.3160555562909217
Mohammad_Fares,1,Bill_Doba,1,-0.014068092049254,0.0317899529188465,-0.006896494954106,0.0005166684008518,0.0208975900779435,0.027033943548374,0.0283499568585849,0.0250560456123141,0.0099185990004401,0.1702957112483476,0.0776019947228364,0.0775433040468161
Pauline_Phillips,1,Annie-Jeanne_Reynaud,1,0.0617811661035122,0.0239091889341382,0.0554160423639024,0.0465198759366912,-0.0031875841702232,0.0116658871494958,-0.0069221256254131,0.0003595616105313,-0.0094982836416726,0.1581527830421493,-0.0162353440885713,0.0429258268621141
Martin_Keown,1,Bart_Freundlich,1,-0.0198838194086937,0.139179445458621,0.0696664688483951,0.0647746235664819,0.0237943639125116,0.0527289119324343,0.034232965032701,0.0368802838986685,-0.0426536699428408,0.1226914018909969,7.634661653249768e-05,0.0293796462214438
Meghann_Shaughnessy,1,John_Franco,1,-0.0611852307034422,-0.1239939651661051,-0.0949013658521832,-0.0928663518976029,0.0025933546563709,-0.0143688250507257,-0.0361874653949074,-0.0160391711928726,-0.0396331290937488,-0.1419396132225699,-0.0213724603780453,-0.0655797494082665
Robert_Durst,1,Rick_Stansbury,3,0.1094599663635337,0.1127188899359591,0.0627943690980796,0.0931595452548613,0.0810229334262099,0.074918704417006,0.0660317300997307,0.0739284974578188,0.1433152301801026,0.1092620791312936,0.0921995624809621,0.1139931809338587
Ernie_Eves,1,Doug_Duncan,1,-0.034951875256297,0.0509782556618912,-0.019768714443856,-0.0077288785906904,-0.0349163949943407,-0.0224897393830468,-0.0574825303844514,-0.0387965875668278,0.0293981909820217,0.035531699879211,0.0579119405699144,0.0403628545908518
Geovani_Lapentti,1,Job_Cohen,1,0.0641340816731669,0.0951623608180936,0.1357430382760536,0.0992975852322015,0.0177276044107207,0.0556965950713219,0.0658223275672253,0.0470176972627726,-0.0307899428929429,-0.0014175079398383,-0.0490728403357613,-0.0257271910607567
Jonathan_Mostow,2,Hermann_Maier,1,0.0003017630329144,0.0718163315737867,-0.0358598125777461,0.0116330552184442,0.0373175262934811,0.08530217705578,0.0106662657839415,0.0442471097004091,0.1133760032570035,0.1405618701746274,0.0707750437189028,0.1085709394287897
Charlotte_Church,1,Kate_Lee,1,0.1056494372631405,0.132939031291891,0.1062571760876413,0.1146065452777999,0.0741757106799322,0.0965193910549399,0.0945871784540029,0.088355436803017,0.112428051334217,0.1090764742418873,0.1273843030933103,0.1161668878333568
Martin_Torrijos,1,Jeff_George,1,0.0286945474123769,0.0065830880554414,0.0151744595432207,0.0160433471409709,0.0617461362420423,0.012941048307671,0.0549010157745797,0.0435552877894975,0.0664072786142123,0.1564197572893421,0.1272578054845727,0.1176067069290648
Mikhail_Khodorkovsky,1,Julia_Tymoshenko,1,0.0473323048688957,0.011282213013438,0.0179257141362665,0.0254096212665596,0.0299380527416441,0.0008080589152837,-0.0142670009797079,0.00470461869516,-0.0193852985282279,0.0344888163640211,0.0138568573723605,0.0083919652308705
Alan_Stonecipher,1,Fred_Thompson,1,0.0660225269976369,0.0881731162705981,0.0477634006600211,0.0673926211284403,0.0311221774649502,0.0530200113156385,0.0592183777351523,0.0476945044077582,0.2293863774858499,0.2696642917890284,0.1878809701249892,0.2289589463139502
Martha_Smith,1,Kai-Uwe_Ricke,1,-0.0175954261179463,0.0587272091559534,-0.0023393095108721,0.0138457740360677,0.0238634078146347,0.0591191833701348,0.04877740965487,0.0440623674285246,0.1495046479982868,0.2694600713825731,0.1666426527657545,0.198150109742301
Caroline_Link,1,Olympia_Dukakis,1,-0.0020759782787935,0.0346230527293263,-0.0515151008254467,-0.0072241550418166,0.0089015438092523,0.0213712775180522,-0.0282725353903465,0.0003844798536696,-0.0228549020013101,-0.1932649353503509,0.0269149009839822,-0.0598888866070244
Michael_Winterbottom,2,Martin_Boryczewski,1,0.0784618845954994,0.1333050114798784,0.0227403853183713,0.0763171704035961,0.0771503455864827,0.0979473855135525,0.0762479517110264,0.0839280677140016,0.3118163094978852,0.309831445174592,0.1851588780680346,0.2706786752045416
Santiago_Botero,1,Alexis_Dennisoff,1,0.0615447133967263,0.0970083252700166,0.0713006763373834,0.0758576255867481,0.0734594696225129,0.1670782143390422,0.087649018996544,0.1093726135914478,0.2499622152178341,0.2783547682383483,0.1707075037470551,0.2340245793165409
Rachel_Leigh_Cook,1,Haydar_Aliyev,1,0.0264469423037764,0.0650812068009816,0.0427759979943292,0.0433420130471541,-0.0091424134911556,-0.0001484510860442,0.0213081872926193,0.0028580242954961,0.0009493862106232,0.0194104061095583,0.0349014772044444,0.0164146882756631
Yannos_Papantoniou,1,Gunter_Pleuger,3,-0.0360324754825976,-0.0159087931170596,-0.0738768439596849,-0.0428740601445904,0.0014829749468126,-0.0048652056354977,-0.0426704327097545,-0.0155827645344499,0.0389640682563025,0.0793983385803658,0.0572407013841895,0.057695709085609
Michele_Placido,1,Miroljub,2,0.1214054179851838,0.1381828587683492,0.1045857892685733,0.11872751571814,0.1140456334136678,0.1111289373659182,0.0705205828192351,0.0975833615995701,0.2224061589079542,0.2747495986796294,0.0690136802274819,0.1863342236992938
Tom_Cruise,10,David_Anderson,5,0.0157299823963943,-0.0375158627386834,-0.0170398803082225,-0.0133477406969139,0.0261329739048443,-0.0180383872099625,-0.0137281240892467,-0.0019860119025148,0.0540810862784783,0.0455216247993564,0.1127165785906201,0.0726961064777029
